peak_g_mag,std_g_mag,peak_sma150,peak_hp8_vertical,peak_rms150,peak_jerk_mag,max_elevated_dur,peak_hp8_planar,pitch_range,rot_x_range,is_event,impact_timestamp_iso8601,impact_elapsed_sec,impact_source_sample_idx,source_folder,athlete_name
8.05974,1.4893917627395092,4.795370666666667,2.581606502105709,3.631917206860127,793.2723622432587,0.03,3.884884854281972,0.2973,6.71697,False,2026-06-22T20:58:20.963Z,6687.276,4845,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
8.74517,1.4910168249334812,4.589259333333333,2.8995237498811486,3.709585565737095,1004.0683669302604,0.02,4.456742821222265,0.47014999999999996,8.91488,False,2026-06-25T18:25:43.266Z,452.353,39,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.24582,1.1348718963298574,4.181354,2.6654364918817204,3.512723324850203,266.22712467740774,0.02,2.5275877602994914,0.67283,4.89323,True,2026-06-25T18:25:44.094Z,453.181,122,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.86408,1.1501403591877624,4.915754666666667,3.612507944310163,3.6589860044525992,391.25404612604336,0.03,1.6787156613145429,0.87658,4.99041,False,2026-06-25T18:25:44.942Z,454.029,207,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.58253,0.8264046518936623,3.618815333333333,2.9823881515253903,2.876064666015005,532.2080342027917,0.02,2.319909397357134,1.14442,5.79293,True,2026-06-25T18:25:47.137Z,456.224,427,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.50313,0.9339790026438729,3.564790625,2.172597231890014,2.747011161762908,288.9969370443224,0.02,1.399096723863039,0.2753000000000001,4.9966,False,2026-06-25T18:25:47.935Z,457.022,507,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.95763,1.200728217251861,3.564790625,3.334207820726427,2.747011161762908,331.4483600985227,0.02,1.472369503041557,0.2866700000000001,4.9966,True,2026-06-25T18:25:48.274Z,457.362,541,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.95763,1.2829817316984526,3.367794375,3.334207820726427,2.878301918622622,459.7085823660463,0.02,2.188802103542077,0.8102500000000001,4.30685,True,2026-06-25T18:25:48.704Z,457.791,584,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
7.96281,1.1289973755771705,4.50880625,2.5535405864197247,3.6129160826779994,781.2977571438432,0.04,3.777886868415927,0.71957,10.95007,True,2026-06-25T18:25:51.308Z,460.395,845,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
9.57498,1.4174397793031948,5.070024666666667,4.159210788588483,4.359851705479595,885.557849558119,0.03,3.086962640946452,0.51697,8.81486,False,2026-06-25T18:25:51.986Z,461.073,913,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
9.57498,1.4155837131298015,5.235626666666666,4.159210788588483,4.41675248952893,885.557849558119,0.03,3.086962640946452,0.24269999999999992,8.81486,False,2026-06-25T18:25:52.405Z,461.492,955,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
7.41949,1.712900008032714,5.061338666666667,3.904518559739202,3.8552276943824384,880.7126287149515,0.03,4.091097944713662,0.44345,7.925520000000001,False,2026-06-25T18:36:29.550Z,1098.638,1040,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.03078,1.1275561673780587,3.8908826666666663,2.434383212501148,3.1899287894298416,283.9139071950605,0.0,2.2266748890799257,0.3853199999999999,4.32436,False,2026-06-25T18:36:30.468Z,1099.555,1132,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.56533,1.0309802667080903,4.432362666666666,3.2157698785302924,3.343804805599952,345.35494942594926,0.01,1.3683516264925843,0.8774500000000001,4.55694,True,2026-06-25T18:36:31.337Z,1100.424,1219,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
9.95901,1.7105255078407922,6.710660625,5.863355546620106,5.101514657544732,1466.2613346320632,0.059,6.075333181145204,1.2436800000000001,7.8365100000000005,True,2026-06-25T18:36:33.532Z,1102.619,1439,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.49914,0.8688319747730054,3.88538125,1.9980994908351817,2.6374239935932278,358.4673767764648,0.01,1.6214285824431047,0.22978999999999994,4.56004,False,2026-06-25T18:36:34.569Z,1103.656,1543,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.53831,1.0724451759699642,3.39751875,3.496297963574358,3.0301749095607087,505.2285752350118,0.02,2.3274354664217944,1.25741,5.18934,True,2026-06-25T18:36:35.288Z,1104.375,1615,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.51205,1.058023367480816,4.950881333333333,2.391183476926785,3.448311706086521,524.5334878870938,0.09,2.4654131445524192,1.1047099999999999,11.63052,True,2026-06-25T18:36:37.712Z,1106.799,1858,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.51205,1.0606850437834694,4.950881333333333,2.391183476926785,3.448311706086521,524.5334878870938,0.09,2.4654131445524192,0.92414,11.14448,True,2026-06-25T18:36:38.141Z,1107.228,1901,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.81451,0.8086451306132835,3.2300633333333337,2.510982908969394,2.476891313021224,509.9340658163563,0.02,2.1948051298753097,0.25827999999999984,4.02522,False,2026-06-25T18:36:38.930Z,1108.017,1980,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
9.14093,1.5253579243982427,4.934732,3.990531248537216,3.8913201742459247,867.8922237178991,0.04,3.7881430896249455,0.6239699999999999,8.22449,True,2026-06-25T18:48:12.544Z,1801.631,2097,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
9.14093,1.2230905872935007,4.934732,3.990531248537216,3.8913201742459247,867.8922237178991,0.0,3.4016611157225656,0.4673400000000001,4.63566,True,2026-06-25T18:48:12.993Z,1802.08,2142,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.00479,0.9383178206630952,4.462281333333333,2.506578745179594,3.27759165689179,263.3013080920792,0.01,1.191494589883197,0.7600800000000001,4.44143,False,2026-06-25T18:48:13.981Z,1803.068,2241,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
7.04116,1.133890905012034,4.315209333333333,3.957387026369037,3.5799509186486524,671.022849319604,0.03,3.890389085783237,1.0913,8.65344,True,2026-06-25T18:48:16.156Z,1805.243,2459,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.51682,0.9110213822953045,3.60571,2.949263421953588,2.7263436979454125,285.6536323889476,0.019,1.2274502542017636,0.23234999999999995,4.85092,False,2026-06-25T18:48:16.944Z,1806.031,2538,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.89868,1.0171800301900766,3.575311875,3.497785429492603,2.790722883096779,561.1494701461568,0.02,2.344500935883518,1.3328,3.81081,True,2026-06-25T18:48:18.091Z,1807.179,2653,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.05427,1.1740910347039946,4.453076666666666,3.823186627302506,3.403524609840021,432.4978920954413,0.06,2.3465559259371536,0.8868400000000001,9.11116,True,2026-06-25T18:48:20.606Z,1809.693,2905,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
8.96386,1.3358707920694342,4.882504666666666,5.527217730357008,4.224011338177649,917.781112785614,0.02,3.9408155485926337,0.17971000000000004,6.3314900000000005,False,2026-06-25T18:48:21.544Z,1810.631,2999,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.60681,1.3443272119162564,5.003438666666667,2.308732591419344,3.725096286430728,640.7954786638245,0.04,2.8932560841602504,0.57762,7.24722,False,2026-06-25T19:00:59.083Z,2568.17,3137,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.53361,1.1589304062665067,4.597158125,2.4602089305364365,3.374410503948245,390.9989474167418,0.02,2.29938853167814,0.22045000000000003,6.11524,False,2026-06-25T19:00:59.872Z,2568.959,3216,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.73951,1.0507166387456282,4.582968125,2.7994201095259457,3.361280436293958,350.30757587582946,0.01,1.6539439334793915,0.6853400000000001,5.78695,True,2026-06-25T19:01:00.540Z,2569.627,3283,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.88668,1.1649678049933012,5.101352,3.0912512911444088,3.8719657570636303,569.3799162387096,0.04,3.981577158416501,0.51706,8.14863,True,2026-06-25T19:01:02.795Z,2571.882,3509,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.30392,1.0569285769505679,3.828335,3.2889260937084406,3.093762515087818,311.9247370392415,0.019,1.331998545083274,0.25276999999999994,4.09073,False,2026-06-25T19:01:03.473Z,2572.561,3577,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.02582,0.8202306833818217,3.3614106666666665,2.048906401563084,2.3013301873105187,305.4740894298565,0.01,1.0726569833144224,0.7758799999999999,5.62641,True,2026-06-25T19:01:04.222Z,2573.309,3652,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.72152,1.0506476780042127,4.294046,3.1252230292808107,3.129971482684786,671.7140077547884,0.04,2.884363604664298,0.82665,11.319199999999999,True,2026-06-25T19:01:06.816Z,2575.904,3912,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.21496,1.0188906506605337,3.2726368750000003,2.8383633518250235,2.8744870863860217,373.5901262198989,0.029,1.7391832461269603,0.3024199999999999,6.130249999999999,True,2026-06-25T19:01:07.904Z,2576.991,4021,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
4.95821,1.0422869177432348,4.198475333333334,2.636294231687935,3.0954182371057173,277.7474711352022,0.02,1.120067778761941,0.7482699999999999,5.53772,False,2026-06-25T19:01:08.602Z,2577.689,4091,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
6.64154,1.0070877038922728,3.965397333333333,3.9186845532939,3.334665306444811,646.5373201061174,0.05,2.4548075961911286,0.9018999999999999,7.46405,True,2026-06-25T19:01:10.817Z,2579.904,4313,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
5.37877,1.0580639347610146,4.500294,2.574337286980146,3.3731446728406618,489.16879349906753,0.03,1.577402790863323,0.18974000000000002,4.21809,False,2026-06-25T19:01:11.406Z,2580.493,4372,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
7.69304,1.2370499269275455,4.644186666666667,3.506213166593268,3.528118965698294,994.4800360713352,0.03,4.068386579320407,0.27007000000000003,5.67701,False,2026-06-25T19:01:11.975Z,2581.062,4429,movement data/movement-C124D664-D789-4B21-8575-31CACF750521,Piper Arnold
7.6019,1.2745918638482432,3.0811273333333338,3.8888824771793504,3.061670997926895,430.9015138010077,0.05,1.1213772359709038,0.26613,4.84107,False,2026-06-25T18:06:25.254Z,1544.538,81,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
7.6019,1.246148175321359,3.3685806666666664,3.8888824771793504,3.061670997926895,430.9015138010077,0.05,1.1213772359709038,0.8699000000000001,4.83281,False,2026-06-25T18:06:25.652Z,1544.936,121,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.01757,0.8339901113199636,3.3685806666666664,1.718056234017616,2.8138799396799667,164.57304318136465,0.019,1.351491964321318,0.79952,5.39351,False,2026-06-25T18:06:26.210Z,1545.494,177,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
14.51288,2.257346116067439,5.15076875,6.2260335985781765,5.230905059249944,756.0491997125584,0.03,5.334544600542677,0.57076,12.464929999999999,True,2026-06-25T18:06:28.004Z,1547.287,357,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.37338,1.9697534343165546,5.0960366666666665,6.2260335985781765,4.397920249568728,756.0491997125584,0.03,3.321195902865768,0.45018,12.464929999999999,False,2026-06-25T18:06:28.871Z,1548.154,444,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.63642,1.0802457869091233,4.150982666666667,2.660875722820871,3.921377299738788,257.81784050031706,0.0,2.3778517582932537,1.24947,4.34961,False,2026-06-25T18:06:29.688Z,1548.972,526,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
16.97987,2.554241460443971,9.180395333333337,7.0048531590787615,7.667598868671122,1077.7648414626449,0.07,7.8139648853766674,0.7423899999999999,11.34864,True,2026-06-25T18:06:32.298Z,1551.582,788,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
7.72105,1.6304874671278131,4.553774,4.082607417566448,3.75562225567748,479.6141978471272,0.04,2.26605554600825,0.33026,7.26451,False,2026-06-25T18:06:33.295Z,1552.578,888,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.52974,0.8597363972882378,3.2430173333333334,2.3635679578489506,2.7350279677229383,197.42031301261784,0.0,1.732639884805421,0.8873,2.5268100000000002,False,2026-06-25T18:06:34.261Z,1553.545,985,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.89918,0.8504933380728021,2.930420625,2.4384606905896526,2.458842307552988,449.11493585800935,0.03,2.201534673841913,0.23663999999999996,5.61683,False,2026-06-25T18:06:36.215Z,1555.499,1181,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
11.17017,1.6479690744152722,4.488029375,7.948053401059298,4.525810688030746,976.8894715737318,0.031,2.1348924884969964,0.44474000000000014,9.27904,False,2026-06-25T18:06:37.131Z,1556.415,1273,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
13.31601,2.4463940824148778,5.567694,6.235570565614856,5.553460453036467,805.4858585729485,0.03,4.3787720018384,0.46734,14.42916,True,2026-06-25T18:06:37.679Z,1556.963,1328,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.1105,1.120612268563157,3.45370375,3.2481727381214816,2.967792736388864,385.9407087416407,0.02,1.969125005730328,0.32887,6.40212,False,2026-06-25T18:19:52.831Z,2352.115,1451,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.07861,0.9264409373299477,2.9668,2.489243766729435,2.3821277353896244,304.15461869582055,0.01,1.3398208704149326,0.91404,4.68633,False,2026-06-25T18:19:53.518Z,2352.802,1520,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.01661,0.8130372160474562,2.9668,1.3488314557331775,2.3821277353896244,221.90164367575107,0.01,0.9646449487896864,0.9187299999999999,5.24906,False,2026-06-25T18:19:54.146Z,2353.43,1583,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
9.13898,1.7370085713438093,5.14093,4.501539982102457,4.424267043001209,680.1975366068301,0.06,1.911934105405825,0.69137,17.33012,True,2026-06-25T18:19:57.066Z,2356.35,1876,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.05457,1.1680033669591627,5.0046662500000005,2.3085194294117546,3.6592951784454,347.8643945361468,0.011,1.7767204481326648,0.37221,8.12597,False,2026-06-25T18:19:57.863Z,2357.147,1956,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
11.01588,1.830585309290787,6.011386,3.1658822457050904,5.100213236209509,1298.4680145606203,0.05,5.16149326105098,1.2664,15.43304,True,2026-06-25T18:19:59.955Z,2359.239,2166,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.99033,1.221720626974413,4.126695,3.1658822457050904,3.5272561814730725,772.3869041697949,0.02,3.958558801133925,0.24644999999999997,7.37384,False,2026-06-25T18:20:00.782Z,2360.066,2249,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.80462,1.4607014707667811,4.115040666666667,4.385402912830767,3.940358637751984,505.7496449064497,0.02,1.7027936786637978,1.12149,6.01722,False,2026-06-25T18:20:01.729Z,2361.013,2344,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.05122,1.1365648473811403,4.115040666666667,3.6734190793937938,3.940358637751984,318.2640692271121,0.02,1.9983495031975944,0.7187800000000001,6.22866,False,2026-06-25T18:20:02.297Z,2361.581,2401,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.80413,0.940836476116528,3.051284666666666,1.465840770296301,2.683423829243156,257.11304059887743,0.02,1.9983495031975944,0.8431400000000001,6.63511,False,2026-06-25T18:20:02.616Z,2361.9,2433,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.07348,1.9199562857535777,6.183514,7.20443885543133,5.469515095973926,1611.7463961714343,0.039,6.885109437215806,0.40093999999999996,21.21377,True,2026-06-25T18:20:04.190Z,2363.474,2591,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.07348,1.9913505961454583,6.183514,7.20443885543133,5.469515095973926,1611.7463961714343,0.039,6.885109437215806,0.73435,21.21377,True,2026-06-25T18:20:04.599Z,2363.882,2632,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.31933,1.0598434136325503,3.1865046666666665,2.95998948889076,2.700993008365627,377.75098566780736,0.02,1.5194393497548526,0.6147400000000001,10.16244,False,2026-06-25T18:20:04.987Z,2364.271,2671,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.51527,1.7373205086565555,4.833331333333333,4.072676067191011,4.764137993618572,574.6880496799981,0.03,2.0671439411268917,0.5188,13.34575,False,2026-06-25T18:20:06.203Z,2365.487,2793,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.69597,0.7580254469366898,2.265004,2.5193090528604976,2.1030422275519496,286.7938895269563,0.01,0.8913721857683258,0.07887,2.6489000000000003,False,2026-06-25T18:29:24.701Z,2923.985,2893,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.0573,1.1433290229147637,3.3156480000000004,3.276928839332219,2.6845575960208663,372.1924144995435,0.04,1.6337738233527728,0.8395,4.49579,False,2026-06-25T18:29:25.458Z,2924.742,2969,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.28979,0.8634302219270013,3.3156480000000004,1.4831663108392303,2.447844438363408,177.3836616065253,0.02,1.6337738233527728,0.99951,3.2812200000000002,False,2026-06-25T18:29:26.106Z,2925.39,3034,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.49083,0.9826557397835947,4.192098666666667,1.8663231356593355,3.0696112310714527,344.4385549455809,0.05,2.232388446915106,0.54017,3.5716599999999996,False,2026-06-25T18:29:27.840Z,2927.123,3208,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.46943,1.1145054420651836,4.192098666666667,3.114208259260981,3.0696112310714527,356.0651671632596,0.05,2.232388446915106,0.75701,3.66788,False,2026-06-25T18:29:28.268Z,2927.552,3251,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.31647,1.3214255874333989,3.823629375,3.114208259260981,3.455883656457974,435.0441604722444,0.04,2.028195127387248,0.71639,4.91822,True,2026-06-25T18:29:28.936Z,2928.22,3318,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
7.30301,1.3865195653650686,5.084272666666667,2.297780296283661,4.067325968008957,1373306.5872557373,0.019,1.989067361843513,1.68151,6.4539100000000005,False,2026-06-25T18:29:29.533Z,2928.817,3378,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
17.45423,2.5127589845070446,9.598952666666666,6.252604866967508,7.88357049929493,1588.843766821647,0.03,6.403950562221751,0.76754,16.533170000000002,True,2026-06-25T18:29:32.064Z,2931.348,3632,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
14.04788,2.3293685847512497,7.553043333333333,7.290567574367802,5.965089883297653,1254.108600867166,0.02,4.163985027845173,1.1924,12.68335,False,2026-06-25T18:29:32.901Z,2932.185,3716,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.56585,1.6543676151396796,6.015298666666666,7.290567574367802,4.363297586336127,1158.0006130240176,0.02,2.2303432109603887,0.40911,9.32071,False,2026-06-25T18:29:33.728Z,2933.012,3799,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.64936,1.0897947715962644,4.3150031250000005,2.09106983237123,3.298553048341045,365.4497968408247,0.0,1.828313375110541,0.76207,13.58862,False,2026-06-25T18:29:34.446Z,2933.729,3871,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.02446,1.7364764220270346,4.192020666666667,5.16785467062172,3.747820211738196,1298.482360386422,0.02,3.841999259377174,0.49448000000000003,4.14743,False,2026-06-25T18:39:05.935Z,3505.219,3907,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.02446,2.018160125109634,4.456976875,6.468481212931909,4.462807683142838,1298.482360386422,0.02,3.841999259377174,0.77727,7.28294,False,2026-06-25T18:39:06.373Z,3505.657,3951,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.31433,1.092116378675264,4.600209333333334,2.937301968507564,3.8485471992601754,323.42810955450364,0.02,2.42756659233024,0.90232,5.7520500000000006,False,2026-06-25T18:39:07.310Z,3506.594,4045,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
7.88975,1.307575434483252,4.927471875,3.396921097800293,3.9264807437152505,677.3328276180035,0.02,3.577219885618003,0.46004,12.36597,False,2026-06-25T18:39:09.014Z,3508.298,4216,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
9.90225,1.747892293178788,5.264345333333334,4.564531138449004,4.370279482058328,871.3234596092499,0.04,2.4154451446958527,0.62046,7.99504,False,2026-06-25T18:39:10.010Z,3509.294,4316,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.04519,1.934451383079983,6.7398,5.566877426665834,5.295339187481761,711.9279451327922,0.02,2.785457320172141,1.20571,5.61782,True,2026-06-25T18:39:10.767Z,3510.051,4392,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
13.4902,1.9607541898553291,6.737834,2.445025028790058,6.298379579798283,1404.4572921788406,0.02,8.75812807786455,0.79642,17.62315,True,2026-06-25T18:39:13.209Z,3512.492,4637,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
9.14447,1.3779282296490776,4.353916875,4.188421131250305,3.794266662580092,398.0864113857693,0.02,2.011261178655377,0.41288000000000014,7.3745899999999995,False,2026-06-25T18:39:14.035Z,3513.319,4720,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
9.14447,1.528637934975201,4.353916875,4.230554934689109,3.794266662580092,398.0864113857693,0.02,2.011261178655377,0.5258099999999999,7.3745899999999995,False,2026-06-25T18:39:14.354Z,3513.638,4752,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.58152,1.4012422585636555,4.341760625,4.230554934689109,3.330395231405226,376.3060708479202,0.041,1.1485560320597,0.898,4.99146,False,2026-06-25T18:39:14.773Z,3514.057,4794,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.58152,1.3833249802809773,4.341760625,4.230554934689109,3.330395231405226,376.3060708479202,0.041,1.93956560423557,1.13658,4.99146,False,2026-06-25T18:39:15.112Z,3514.395,4828,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.1488,1.1081079735053523,4.341760625,2.1527068712217186,3.330395231405226,235.8037323411145,0.041,1.93956560423557,1.13146,3.9302900000000003,False,2026-06-25T18:39:15.510Z,3514.794,4868,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.16014,1.8012201116839488,5.594379333333333,7.0201163722020965,4.852682248140026,1060.3123318235057,0.04,3.25458504455056,0.13518000000000008,8.08651,True,2026-06-25T18:39:17.443Z,3516.727,5062,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.16014,1.8101104598998894,5.594379333333333,7.0201163722020965,4.852682248140026,1060.3123318235057,0.04,3.25458504455056,0.40261000000000013,8.08651,True,2026-06-25T18:39:17.801Z,3517.085,5098,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.54539,1.542499888380149,4.890846874999999,3.3807367684105403,4.089371499103652,590.6197822338835,0.04,2.4599197296148634,0.45716,6.216419999999999,False,2026-06-25T18:39:19.037Z,3518.321,5222,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.54539,1.57564134917585,4.890846874999999,3.3807367684105403,4.089371499103652,590.6197822338835,0.04,2.7292251804902543,0.83155,6.216419999999999,False,2026-06-25T18:39:19.396Z,3518.679,5258,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.42602,1.0528553190013326,2.54641375,2.622935674877946,2.341604546931975,250.49249228469895,0.021,0.8415848524081818,0.15525999999999995,6.13993,False,2026-06-25T18:49:30.331Z,4129.615,5375,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
7.28697,1.4189255512762238,3.4042546666666667,3.658117932157945,3.532329909799857,794666.1203927092,0.024,2.1969395544963284,0.67665,6.65737,False,2026-06-25T18:49:31.108Z,4130.392,5453,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.65744,1.0867172275351957,3.931741875,3.330753326010051,3.206584553611911,451.2342739664175,0.03,2.023487191481861,0.4742200000000001,6.16608,False,2026-06-25T18:49:33.549Z,4132.833,5698,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
13.60514,2.1032317340485833,6.091326875,6.999955465062328,5.289931196126279,870.4520289418596,0.04,3.4714647658439106,0.4607000000000001,11.59569,True,2026-06-25T18:49:34.475Z,4133.759,5791,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.33032,1.2358601511037397,4.916554375,1.8287635529758752,3.7248286919493023,404.8637936701675,0.011,1.7136057050968163,1.56517,6.56913,False,2026-06-25T18:49:35.591Z,4134.875,5903,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.5086,1.6887641717122992,7.471583999999999,3.285676413070945,5.8763693225568,1178.901741434809,0.04,6.608049444214363,0.44257000000000013,16.132460000000002,True,2026-06-25T18:49:37.773Z,4137.057,6122,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.93472,1.1632851792983048,4.113869375,2.700889567498087,3.3844693641692194,471.7368582992006,0.01,1.5044726185848625,0.32783000000000007,5.28563,False,2026-06-25T18:49:38.521Z,4137.805,6197,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
